Puan,Yorum,label,clean_text,question_count,upper_ratio,avg_word,positive_count,negation_count,exclamation_count,char_count
"2,5",İlk önce bir öğretmen olarak yorum yapacağım.Salih Bozok ile Mustafa Kemalin arkadaşlığı yerine Mustafa Kemal Atatürkün aşk hayatı üzerine işlenmiş bir konu var.İnkılaplar üzerinde durulmasını tercih ederdim.Oyuncuların karakterlerle çok uyuşmadığı ve samimi bulmadığımı söyleyebilirim.Beklentileri çok yüksek olan kişileri memnun etmeyecek bir film.Bu kadar büyük bir önderi doğru bilgilerle anlatacak nice filmler bekliyoruz.10 luk bir sistemde değerlendirirsem 5...,0,i̇lk önce bir öğretmen olarak yorum yapacağımsalih bozok mustafa kemalin arkadaşlığı yerine mustafa kemal atatürkün aşk hayatı üzerine işlenmiş bir konu vari̇nkılaplar üzerinde durulmasını tercih ederdimoyuncuların karakterlerle uyuşmadığı samimi bulmadığımı söyleyebilirimbeklentileri yüksek olan kişileri memnun etmeyecek bir filmbu kadar büyük bir önderi doğru bilgilerle anlatacak nice filmler bekliyoruz luk bir sistemde değerlendirirsem,0,0.02564102564102564,7.228070175438597,2,0,0,468
"2,5",Biraz önce izledim.Zülfü livaneli ve oyuncuların ellerine sağlık.Atatürkün ölüm döşeğindeki hali çok etkileyici olmuş.Çok benzetmişler.,0,biraz önce izledimzülfü livaneli oyuncuların ellerine sağlıkatatürkün ölüm döşeğindeki hali etkileyici olmuşçok benzetmişler,0,0.02962962962962963,8.066666666666666,1,0,0,135
"5,0","Filmi çok beğendim. Öncelikle bir dostluk hikâyesi anlatılıyor, hemde çok sağlam bir dostluk. Oyunculuklar, görüntüler, müzikler ve kurgu güzeldi. Böyle bir ilki başardıkları için emeklerine sağlık diyorum, gerçekten zoru başarmışlar. İlkler her zaman zordur, ilerde daha iyi filmler çekilebilir tarihimiz ve Atatürk hakkında bunun için sırf bu yüzden filmi yermemek gerekir. Vizyondaki gidebilceğiniz filmlerden :)not: Ali Ercivanı bir konuda aydınlatıyım. Film, Atatürkü ilahlaştırmıyor! Gayet insancıl yönlerini barındırıyor. Belki bu size ağır gelmiştir. Ayrıca Livaneli filmin 3 yıldır süren bir senaryo çalışmasıyla olduğunu açıklamıştı. Yazdıklarınız art niyet taşıyan cümlelerdir. Rica ederim, bir dahaki filmlere Dünya ve Türkiye sinemasının gerçekleriyle bir bakış yazın!..",1,filmi beğendim öncelikle bir dostluk hikâyesi anlatılıyor hemde sağlam bir dostluk oyunculuklar görüntüler müzikler kurgu güzeldi böyle bir ilki başardıkları emeklerine sağlık diyorum gerçekten zoru başarmışlar i̇lkler zaman zordur ilerde iyi filmler çekilebilir tarihimiz atatürk hakkında bunun sırf yüzden filmi yermemek gerekir vizyondaki gidebilceğiniz filmlerden not ali ercivanı bir konuda aydınlatıyım film atatürkü ilahlaştırmıyor gayet insancıl yönlerini barındırıyor size ağır gelmiştir ayrıca livaneli filmin yıldır süren bir senaryo çalışmasıyla olduğunu açıklamıştı yazdıklarınız art niyet taşıyan cümlelerdir rica ederim bir dahaki filmlere dünya türkiye sinemasının gerçekleriyle bir bakış yazın,0,0.024265644955300127,6.762376237623762,3,0,2,783
"5,0",Uzun süredir merakla beklediğim bir filmdi.Ülkemizin sahip olduğu gerçek aydınlardan olan Zülfü Livaneliye böylesine güzel bir film için teşekkürler..,1,uzun süredir merakla beklediğim bir filmdiülkemizin sahip olduğu gerçek aydınlardan olan zülfü livaneliye böylesine güzel bir film teşekkürler,0,0.02666666666666667,6.947368421052632,1,0,0,150
"0,5","Oldukça kötü çekilmiş .özen gösterilmemiş bir filim.Ne yazıktır ki bize bu topraklarda özgürce yaşama şansı veren ,cumhuriyetin kurucusunu anlatan bir filim bile çeviremiyoruz.",0,oldukça kötü çekilmiş özen gösterilmemiş bir filimne yazıktır bize topraklarda özgürce yaşama şansı veren cumhuriyetin kurucusunu anlatan bir filim bile çeviremiyoruz,0,0.011363636363636364,6.695652173913044,0,0,0,176
"5,0","Gerek müzikleri gerekse oyunculukları ile çok iyi bir sinema filmi. Filmin Salih Bozokun anılarından derlendiğini unutmamanın, film hakkında yanlış kararlar verilmesini önleyeceğini düşünüyorum.",1,gerek müzikleri gerekse oyunculukları iyi bir sinema filmi filmin salih bozokun anılarından derlendiğini unutmamanın film hakkında yanlış kararlar verilmesini önleyeceğini düşünüyorum,0,0.020618556701030927,7.478260869565218,2,0,0,194
"0,5","Bu filmle birlikte Livaneli'nin ne kadar duygu sömürüsüyle beslendiğini bir kez daha görmüş oldum. Film adeta hiçbir yönüyle gerçekliği yansıtmıyor gibi. Kendi ideal hayal dünyasında, bir iskelete dahi oturmayan kolu bacağı ayrı sallanan bir senaryo. Atatürk'ün hayatındaki en dramatize edilebilecek olayları derleyip, onun askeri dehasına zerre dokunmayarak adeta insancıl zaaflarını göstermek istercesine çekilmiş. Oyuncu seçimlerinde yalnızca kadın oyuncular başarılıydı, performanslarıyla da. Hele o son sahnede annesiyle buluşması beni bitirdi bitirdi...",0,filmle birlikte livanelinin kadar duygu sömürüsüyle beslendiğini bir görmüş oldum film adeta hiçbir yönüyle gerçekliği yansıtmıyor kendi ideal hayal dünyasında bir iskelete dahi oturmayan kolu bacağı ayrı sallanan bir senaryo atatürkün hayatındaki dramatize edilebilecek olayları derleyip onun askeri dehasına zerre dokunmayarak adeta insancıl zaaflarını göstermek istercesine çekilmiş oyuncu seçimlerinde yalnızca kadın oyuncular başarılıydı performanslarıyla hele son sahnede annesiyle buluşması beni bitirdi bitirdi,0,0.012522361359570662,7.0,0,0,0,559
"5,0","Atamızın sevgili dostu Salih Bozok gözüyle anlatılan bir konu ancak bu kadar güzel dostluğu özetlerdi. Zülfü Livaneli ve tüm kadrodaki sanatçılar eserin ve röllerinin hakkını vermişler. tek kelimeyle mükemmel bir yapıt, şiddetle tavsiye ediyorum. ellerinize sağlık..",1,atamızın sevgili dostu salih bozok gözüyle anlatılan bir konu ancak kadar güzel dostluğu özetlerdi zülfü livaneli kadrodaki sanatçılar eserin röllerinin hakkını vermişler tek kelimeyle mükemmel bir yapıt şiddetle tavsiye ediyorum ellerinize sağlık,0,0.018796992481203006,6.416666666666667,2,0,0,266
"2,5","maalesef beklediğimin çok altında bir film izledim. mustafa belgeseli haksız yere bir tek sahnesi yüzünden eleştirildi. ama atatürkün liderliğini, karizmasını, dehasını kaliteli metinlerle anlatıyordu. vedada ise dehasıyla ilgili samimi bir sahne yok. oyuncular çok iyiydi ama senaryo etkileyici bir senaryo değildi. bir sahne hariç duygulanmadım bile. çocuklara derslerde anlatılan atatürkün beyazperdedeki halidir. öğretici bir film ama kesinlikle etkileyici değil. ayrıca atatürk denince aklımıza tek gelen -senaryonun da genelini oluşturan- fikriye-latife çatışması çok sıradan artık. atatürkü anlatırken değinilmesi gereken çok daha önemli yönleri olduğunu düşünüyorum... tüm dünyanın hayran olduğu, boyun eğmeyen, pes etmeyen, umutları tükenmiş bir halka zafer kazandıran bir lider bu kadar heyecansız anlatılmamalıydı.2/10",0,maalesef beklediğimin altında bir film izledim mustafa belgeseli haksız yere bir tek sahnesi yüzünden eleştirildi atatürkün liderliğini karizmasını dehasını kaliteli metinlerle anlatıyordu vedada dehasıyla ilgili samimi bir sahne yok oyuncular iyiydi senaryo etkileyici bir senaryo değildi bir sahne hariç duygulanmadım bile çocuklara derslerde anlatılan atatürkün beyazperdedeki halidir öğretici bir film kesinlikle etkileyici değil ayrıca atatürk denince aklımıza tek gelen senaryonun genelini oluşturan fikriyelatife çatışması sıradan artık atatürkü anlatırken değinilmesi gereken önemli yönleri olduğunu düşünüyorum dünyanın hayran olduğu boyun eğmeyen pe etmeyen umutları tükenmiş bir halka zafer kazandıran bir lider kadar heyecansız anlatılmamalıydı,0,0.0,6.980769230769231,4,0,0,829
"1,5","Tarihimizi ,Gazi Mustafa Kemal pasayi ,okudugum ,dinledigim her an gözlerim dolar ağlarim.Film hiç bir duyguyu geciremedi bizlere.Hayallerimizdeki Ataturku bir nebzede olsa bulamadik oyuncularda. Bakislar duruslar hepsi eğreti durmuş üzerlerinde.Bu filmin hiç cekilmemesi daha iyi olurdu kanimca.Okadar uzun olaylarin yarim yamalak seyirciye kostur kostur izleticem derken her bir sahneai eksik kalmis.ne bilgiler tam olmus ne duygular yansitilabilmis.Hele Latife hanimi izlerken oylesine sinirlendimki.o dönemde okumus lisan bilen çagdas kulturlu bir bayanin kulkedisinin uvey kardesleri rolu gibi gosterilmesi cok komikti.Ataturkun kendisine es olarak sectigi bir hanimedinin basit bir ev hanimi gibi gosterilmesi hic hos olmamis.kiligindan durusundan hicbirsekilde okudugumuz latife hanimla ilgisi yoktu.Evet  bir takim kaprisleri olmustur fakat bunlarin nedenlerini onun ruh haliyle yansitamadiginiz icin olmamis.",0,tarihimizi gazi mustafa kemal pasayi okudugum dinledigim an gözlerim dolar ağlarimfilm bir duyguyu geciremedi bizlerehayallerimizdeki ataturku bir nebzede olsa bulamadik oyuncularda bakislar duruslar eğreti durmuş üzerlerindebu filmin cekilmemesi iyi olurdu kanimcaokadar uzun olaylarin yarim yamalak seyirciye kostur kostur izleticem derken bir sahneai eksik kalmisne bilgiler tam olmus duygular yansitilabilmishele latife hanimi izlerken oylesine sinirlendimkio dönemde okumus lisan bilen çagdas kulturlu bir bayanin kulkedisinin uvey kardesleri rolu gosterilmesi cok komiktiataturkun kendisine e olarak sectigi bir hanimedinin basit bir ev hanimi gosterilmesi hic ho olmamiskiligindan durusundan hicbirsekilde okudugumuz latife hanimla ilgisi yoktuevet bir takim kaprisleri olmustur fakat bunlarin nedenlerini onun ruh haliyle yansitamadiginiz icin olmamis,0,0.015267175572519083,7.1875,1,2,0,917
"5,0",Gayet iyi bir film bu kadar detaya girmenize hiç gerek yok adam 2.5 saate Atatürk’ün hayatını olabildiğince iyi bir şekilde anlatmış.,1,gayet iyi bir film kadar detaya girmenize gerek yok adam saate atatürk ’ ün hayatını olabildiğince iyi bir şekilde anlatmış,0,0.015037593984962405,5.380952380952381,2,2,0,133
"4,0",Süper bir film olacağına hiç şüphe yok.Ne de olsa Zülfü Livaneli nin filmi...,1,süper bir film olacağına şüphe yokne olsa zülfü livaneli nin filmi,0,0.05194805194805195,5.0,0,1,0,77
"1,0","Rezil bir film, tavsiye etmiyorum ve zülfü livaneli nin bir daha film çekmesini istemiyorum. 10/1",0,rezil bir film tavsiye etmiyorum zülfü livaneli nin bir film çekmesini istemiyorum,0,0.010309278350515464,5.533333333333333,0,0,0,97
"2,5",İlk önce bir öğretmen olarak yorum yapacağım.Salih Bozok ile Mustafa Kemalin arkadaşlığı yerine Mustafa Kemal Atatürkün aşk hayatı üzerine işlenmiş bir konu var.İnkılaplar üzerinde durulmasını tercih ederdim.Oyuncuların karakterlerle çok uyuşmadığı ve samimi bulmadığımı söyleyebilirim.Beklentileri çok yüksek olan kişileri memnun etmeyecek bir film.Bu kadar büyük bir önderi doğru bilgilerle anlatacak nice filmler bekliyoruz.10 luk bir sistemde değerlendirirsem 5...,0,i̇lk önce bir öğretmen olarak yorum yapacağımsalih bozok mustafa kemalin arkadaşlığı yerine mustafa kemal atatürkün aşk hayatı üzerine işlenmiş bir konu vari̇nkılaplar üzerinde durulmasını tercih ederdimoyuncuların karakterlerle uyuşmadığı samimi bulmadığımı söyleyebilirimbeklentileri yüksek olan kişileri memnun etmeyecek bir filmbu kadar büyük bir önderi doğru bilgilerle anlatacak nice filmler bekliyoruz luk bir sistemde değerlendirirsem,0,0.02564102564102564,7.228070175438597,2,0,0,468
"2,5",Biraz önce izledim.Zülfü livaneli ve oyuncuların ellerine sağlık.Atatürkün ölüm döşeğindeki hali çok etkileyici olmuş.Çok benzetmişler.,0,biraz önce izledimzülfü livaneli oyuncuların ellerine sağlıkatatürkün ölüm döşeğindeki hali etkileyici olmuşçok benzetmişler,0,0.02962962962962963,8.066666666666666,1,0,0,135
"5,0","Filmi çok beğendim. Öncelikle bir dostluk hikâyesi anlatılıyor, hemde çok sağlam bir dostluk. Oyunculuklar, görüntüler, müzikler ve kurgu güzeldi. Böyle bir ilki başardıkları için emeklerine sağlık diyorum, gerçekten zoru başarmışlar. İlkler her zaman zordur, ilerde daha iyi filmler çekilebilir tarihimiz ve Atatürk hakkında bunun için sırf bu yüzden filmi yermemek gerekir. Vizyondaki gidebilceğiniz filmlerden :)not: Ali Ercivanı bir konuda aydınlatıyım. Film, Atatürkü ilahlaştırmıyor! Gayet insancıl yönlerini barındırıyor. Belki bu size ağır gelmiştir. Ayrıca Livaneli filmin 3 yıldır süren bir senaryo çalışmasıyla olduğunu açıklamıştı. Yazdıklarınız art niyet taşıyan cümlelerdir. Rica ederim, bir dahaki filmlere Dünya ve Türkiye sinemasının gerçekleriyle bir bakış yazın!..",1,filmi beğendim öncelikle bir dostluk hikâyesi anlatılıyor hemde sağlam bir dostluk oyunculuklar görüntüler müzikler kurgu güzeldi böyle bir ilki başardıkları emeklerine sağlık diyorum gerçekten zoru başarmışlar i̇lkler zaman zordur ilerde iyi filmler çekilebilir tarihimiz atatürk hakkında bunun sırf yüzden filmi yermemek gerekir vizyondaki gidebilceğiniz filmlerden not ali ercivanı bir konuda aydınlatıyım film atatürkü ilahlaştırmıyor gayet insancıl yönlerini barındırıyor size ağır gelmiştir ayrıca livaneli filmin yıldır süren bir senaryo çalışmasıyla olduğunu açıklamıştı yazdıklarınız art niyet taşıyan cümlelerdir rica ederim bir dahaki filmlere dünya türkiye sinemasının gerçekleriyle bir bakış yazın,0,0.024265644955300127,6.762376237623762,3,0,2,783
"5,0",Uzun süredir merakla beklediğim bir filmdi.Ülkemizin sahip olduğu gerçek aydınlardan olan Zülfü Livaneliye böylesine güzel bir film için teşekkürler..,1,uzun süredir merakla beklediğim bir filmdiülkemizin sahip olduğu gerçek aydınlardan olan zülfü livaneliye böylesine güzel bir film teşekkürler,0,0.02666666666666667,6.947368421052632,1,0,0,150
"0,5","Oldukça kötü çekilmiş .özen gösterilmemiş bir filim.Ne yazıktır ki bize bu topraklarda özgürce yaşama şansı veren ,cumhuriyetin kurucusunu anlatan bir filim bile çeviremiyoruz.",0,oldukça kötü çekilmiş özen gösterilmemiş bir filimne yazıktır bize topraklarda özgürce yaşama şansı veren cumhuriyetin kurucusunu anlatan bir filim bile çeviremiyoruz,0,0.011363636363636364,6.695652173913044,0,0,0,176
"5,0","Gerek müzikleri gerekse oyunculukları ile çok iyi bir sinema filmi. Filmin Salih Bozokun anılarından derlendiğini unutmamanın, film hakkında yanlış kararlar verilmesini önleyeceğini düşünüyorum.",1,gerek müzikleri gerekse oyunculukları iyi bir sinema filmi filmin salih bozokun anılarından derlendiğini unutmamanın film hakkında yanlış kararlar verilmesini önleyeceğini düşünüyorum,0,0.020618556701030927,7.478260869565218,2,0,0,194
"0,5","Bu filmle birlikte Livaneli'nin ne kadar duygu sömürüsüyle beslendiğini bir kez daha görmüş oldum. Film adeta hiçbir yönüyle gerçekliği yansıtmıyor gibi. Kendi ideal hayal dünyasında, bir iskelete dahi oturmayan kolu bacağı ayrı sallanan bir senaryo. Atatürk'ün hayatındaki en dramatize edilebilecek olayları derleyip, onun askeri dehasına zerre dokunmayarak adeta insancıl zaaflarını göstermek istercesine çekilmiş. Oyuncu seçimlerinde yalnızca kadın oyuncular başarılıydı, performanslarıyla da. Hele o son sahnede annesiyle buluşması beni bitirdi bitirdi...",0,filmle birlikte livanelinin kadar duygu sömürüsüyle beslendiğini bir görmüş oldum film adeta hiçbir yönüyle gerçekliği yansıtmıyor kendi ideal hayal dünyasında bir iskelete dahi oturmayan kolu bacağı ayrı sallanan bir senaryo atatürkün hayatındaki dramatize edilebilecek olayları derleyip onun askeri dehasına zerre dokunmayarak adeta insancıl zaaflarını göstermek istercesine çekilmiş oyuncu seçimlerinde yalnızca kadın oyuncular başarılıydı performanslarıyla hele son sahnede annesiyle buluşması beni bitirdi bitirdi,0,0.012522361359570662,7.0,0,0,0,559
"5,0",Son dönemde izlediğim saçma sapan Türk filmleri içerisinde en güzeli ayla idi.Gerçekten seyredilmesi gereken bir film olmuş,1,son dönemde izlediğim saçma sapan türk filmleri içerisinde güzeli ayla idigerçekten seyredilmesi gereken bir film olmuş,0,0.024390243902439025,6.294117647058823,0,0,0,123
"5,0","Bazi arkadaşlar elestri yapmak icin yapmis, yada sinema hakkinda pek bir bilgisi yok, gayet basarili film, sinema cekimleri olsun,savas sahnelerinin pek uzatilmamasi asil olaya onem verilmesi , ve aglamamiz gereken yerdr agladik, ici bos sadece  aglatmalik bir film degil,  oscar filmleri kadar iyi ❇ Biz gayet dogal ve mukemmel bulduk.Sadece filmin emegi bile 3 yildizi hak eder",1,bazi arkadaşlar elestri yapmak icin yapmis yada sinema hakkinda pek bir bilgisi yok gayet basarili film sinema cekimleri olsunsavas sahnelerinin pek uzatilmamasi asil olaya onem verilmesi aglamamiz gereken yerdr agladik ici bos sadece aglatmalik bir film degil oscar filmleri kadar iyi ❇ gayet dogal mukemmel bulduksadece filmin emegi bile yildizi hak eder,0,0.0079155672823219,5.631578947368421,1,0,0,379
